Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000021127,Zfp36l1,Gene Expression,0.07867801153282328,0.0,0.0,1834,0.6535842748168295,1139
ENSMUSG00000040714,Klc3,Gene Expression,0.07866056655756343,0.0,0.0,196,0.058093632094053355,159
ENSMUSG00000006014,Prg4,Gene Expression,0.07865210526124655,0.0,0.0,173,0.07126087126695982,100
ENSMUSG00000050705,2310061I04Rik,Gene Expression,0.07860198807078356,0.0,0.0,4725,1.470831020946596,1958
ENSMUSG00000057069,Ero1lb,Gene Expression,0.07858706714522162,0.0,0.0,1217,0.3985613874254723,895
ENSMUSG00000024969,Mark2,Gene Expression,0.07852506560819536,0.0,0.0,3886,1.2587034842001417,1809
ENSMUSG00000061436,Hipk2,Gene Expression,0.07852434016795547,0.0,0.0,876,0.37464058215665835,686
ENSMUSG00000031400,G6pdx,Gene Expression,0.07852112635411092,0.0,0.0,1839,0.6435223330604373,1215
ENSMUSG00000031370,Zrsr2,Gene Expression,0.07851916732579721,0.0,0.0,3234,0.9842303461769804,1607
ENSMUSG00000035578,Iqcg,Gene Expression,0.0785043802122936,0.0,0.0,329,0.10882938628067343,263
ENSMUSG00000055523,Gucy2g,Gene Expression,0.07849984015904185,0.0,0.0,303,0.09047809010562864,265
ENSMUSG00000109946,Brd3os,Gene Expression,0.07847185174106105,0.0,0.0,2304,0.6900965340318915,1322
ENSMUSG00000076928,Trac,Gene Expression,0.07845756621137404,0.0,0.0,219,0.07441163939392509,191
ENSMUSG00000044468,Tent5c,Gene Expression,0.07843821817132252,0.0,0.0,621,0.22000628455560603,387
ENSMUSG00000020326,Ccng1,Gene Expression,0.07842680135288836,0.0,0.0,3440,1.1217610486247525,1703
ENSMUSG00000032184,Lysmd2,Gene Expression,0.07842344643478896,0.0,0.0,6278,1.9395127035865412,2102
ENSMUSG00000001988,Npas1,Gene Expression,0.07841234008894972,0.0,0.0,590,0.21179363467916512,423
ENSMUSG00000040591,1110051M20Rik,Gene Expression,0.07840621739166484,0.0,0.0,6982,2.132194492582601,2178
ENSMUSG00000043885,Slc36a4,Gene Expression,0.0783607256662567,0.0,0.0,2972,0.9568462541345385,1548
ENSMUSG00000026604,Ptpn14,Gene Expression,0.0783228782198241,0.0,0.0,451,0.14487347781838955,351
ENSMUSG00000023122,Sult1c2,Gene Expression,0.0783186741996637,0.0,0.0,14,0.0031616420050726082,11
ENSMUSG00000020720,Psmd12,Gene Expression,0.07830980623182453,0.0,0.0,6292,1.9795613123495395,2126
ENSMUSG00000031109,Enox2,Gene Expression,0.07829435994524184,0.0,0.0,668,0.19943909690579675,503
ENSMUSG00000037736,Limch1,Gene Expression,0.07828676456341375,0.0,0.0,3182,1.1539847069823816,1720
ENSMUSG00000034926,Dhcr24,Gene Expression,0.07828172199509506,0.0,0.0,4555,1.535626931865842,1996
ENSMUSG00000044927,H1fx,Gene Expression,0.0782753641946509,0.0,0.0,4893,1.5612287596831476,1988
ENSMUSG00000111293,Gm34006,Gene Expression,0.07826618297893956,0.0,0.0,801,0.2346899512244344,588
ENSMUSG00000028218,Fam92a,Gene Expression,0.07823385331312797,0.0,0.0,5228,1.606129521218091,1998
ENSMUSG00000038712,Mindy1,Gene Expression,0.07823367314412244,0.0,0.0,1359,0.5061468722756585,1006
ENSMUSG00000025266,Gnl3l,Gene Expression,0.07822522305495856,0.0,0.0,7171,2.3726898362795352,2297
ENSMUSG00000026241,Nppc,Gene Expression,0.07817555330212411,0.0,0.0,727,0.22762846073387938,533
ENSMUSG00000028098,Rnf115,Gene Expression,0.07816648163198495,0.0,0.0,3970,1.2827758702560021,1852
ENSMUSG00000079465,Col4a3,Gene Expression,0.07815125736133857,0.0,0.0,33,0.00927740101237951,28
ENSMUSG00000087694,A530058N18Rik,Gene Expression,0.07814927577835684,0.0,0.0,673,0.21717319434635582,516
ENSMUSG00000027160,Ccdc34,Gene Expression,0.0781188809967699,0.0,0.0,1558,0.5420101165571428,991
ENSMUSG00000022883,Robo1,Gene Expression,0.07811004081215796,0.0,0.0,1355,0.45367461686500465,928
ENSMUSG00000044573,Acp1,Gene Expression,0.07807590736529875,0.0,0.0,7193,2.244510861613295,2239
ENSMUSG00000070565,Rasal2,Gene Expression,0.07807468123837231,0.0,0.0,2282,0.7732759131647428,1373
ENSMUSG00000037892,Pcdh18,Gene Expression,0.0780534216122602,0.0,0.0,566,0.1782854925012683,434
ENSMUSG00000043165,Lor,Gene Expression,0.07803658890858736,0.0,0.0,1509,0.44461365276071957,952
ENSMUSG00000070509,Rgma,Gene Expression,0.07802009935554927,0.0,0.0,2029,0.7421559753467253,1326
ENSMUSG00000027257,Pacsin3,Gene Expression,0.07801486675329057,0.0,0.0,1520,0.5623461796921863,1096
ENSMUSG00000067071,Hes6,Gene Expression,0.07800381039004785,0.0,0.0,1497,0.45725174064812873,983
ENSMUSG00000058586,Serhl,Gene Expression,0.0780027530032514,0.0,0.0,594,0.19704894256977815,450
ENSMUSG00000020576,Nbas,Gene Expression,0.0779715468402079,0.0,0.0,1718,0.6311926849390187,1198
ENSMUSG00000042363,Lgalsl,Gene Expression,0.07794462100095499,0.0,0.0,3349,1.0870724470867046,1682
ENSMUSG00000019960,Dusp6,Gene Expression,0.07783476948768284,0.0,0.0,1752,0.5679405398934118,1086
ENSMUSG00000000168,Dlat,Gene Expression,0.07783319442197086,0.0,0.0,6721,2.1072256750759863,2188
ENSMUSG00000036955,Kif1bp,Gene Expression,0.07780945724086384,0.0,0.0,9540,3.025938908910995,2419
ENSMUSG00000090100,Ttbk2,Gene Expression,0.07779781004746802,0.0,0.0,3910,1.3434216916684416,1859
ENSMUSG00000022096,Hr,Gene Expression,0.07778327518161099,0.0,0.0,641,0.24282314550874975,532
ENSMUSG00000025130,P4hb,Gene Expression,0.07778165740881901,0.0,0.0,5791,1.9946589927048917,2186
ENSMUSG00000060568,Fam78b,Gene Expression,0.07774727147821349,0.0,0.0,1013,0.32505899563459395,765
ENSMUSG00000034271,Jdp2,Gene Expression,0.07773496992976948,0.0,0.0,2405,0.7722710445397482,1408
ENSMUSG00000000223,Drp2,Gene Expression,0.0777246338926984,0.0,0.0,1451,0.487131290384907,1037
ENSMUSG00000004771,Rab11a,Gene Expression,0.07763633465502111,0.0,0.0,9197,2.897697470721583,2350
ENSMUSG00000021556,Golm1,Gene Expression,0.0776183226789546,0.0,0.0,674,0.20662481390911774,477
ENSMUSG00000047368,Abhd17b,Gene Expression,0.0775848917683628,0.0,0.0,3774,1.3061855733447907,1807
ENSMUSG00000039313,Minar1,Gene Expression,0.07756663506292892,0.0,0.0,266,0.0764945758615107,197
ENSMUSG00000032122,Slc37a2,Gene Expression,0.07755032092535213,0.0,0.0,172,0.053423788563057566,130
ENSMUSG00000069833,Ahnak,Gene Expression,0.07750887967515178,0.0,0.0,1344,0.5015497859838008,874
ENSMUSG00000042462,Dctpp1,Gene Expression,0.07748353412252272,0.0,0.0,2544,0.8160315104054386,1427
ENSMUSG00000022263,Trio,Gene Expression,0.07748064077492074,0.0,0.0,4588,1.4811969082771135,1890
ENSMUSG00000089706,B230216N24Rik,Gene Expression,0.07745665561742941,0.0,0.0,321,0.09548488817865952,257
ENSMUSG00000031511,Arhgef7,Gene Expression,0.07745487049117337,0.0,0.0,3547,1.1559436136828192,1713
ENSMUSG00000074238,Ap1ar,Gene Expression,0.0773884860525335,0.0,0.0,4601,1.459247810455683,1938
ENSMUSG00000002015,Bcap31,Gene Expression,0.07736200135085425,0.0,0.0,6658,2.1952787612782743,2256
ENSMUSG00000004071,Cdip1,Gene Expression,0.07735550004347043,0.0,0.0,14897,4.649843051609367,2540
ENSMUSG00000019978,Epb41l2,Gene Expression,0.07734322889485776,0.0,0.0,3284,1.2196346662591309,1768
ENSMUSG00000020843,Timm22,Gene Expression,0.07734244469004693,0.0,0.0,5223,1.7196852785653844,2081
ENSMUSG00000022400,Rbx1,Gene Expression,0.07733518475573017,0.0,0.0,17794,5.697548052508724,2630
ENSMUSG00000117254,Gm34567,Gene Expression,0.07730044820122839,0.0,0.0,63,0.014244787985810765,40
ENSMUSG00000029134,Plb1,Gene Expression,0.07725283682822708,0.0,0.0,128,0.04102344241847319,108
ENSMUSG00000021203,Otub2,Gene Expression,0.07719207204071947,0.0,0.0,1361,0.426152275526841,918
ENSMUSG00000024456,Diaph1,Gene Expression,0.07719072125519748,0.0,0.0,2743,0.8710749210404433,1476
ENSMUSG00000039838,Slc45a1,Gene Expression,0.07717879678157895,0.0,0.0,3253,1.0260812043835998,1639
ENSMUSG00000027864,Ptgfrn,Gene Expression,0.07716275094153663,0.0,0.0,865,0.29423670376826916,668
ENSMUSG00000074637,Sox2,Gene Expression,0.07715078842699157,0.0,0.0,3129,1.1112457119847032,1646
ENSMUSG00000031642,Sh3rf1,Gene Expression,0.07710728027001597,0.0,0.0,1174,0.3969094074802428,858
ENSMUSG00000030788,Rnf141,Gene Expression,0.07709153070078421,0.0,0.0,2915,1.0523026775441078,1631
ENSMUSG00000060002,Chpt1,Gene Expression,0.07708961457307088,0.0,0.0,4167,1.5341720264539715,1945
ENSMUSG00000104586,4921539H07Rik,Gene Expression,0.07707220122178163,0.0,0.0,89,0.02823689959343734,71
ENSMUSG00000003528,Slc25a1,Gene Expression,0.07705123187477755,0.0,0.0,2900,0.9741278047484577,1542
ENSMUSG00000036850,Mrpl41,Gene Expression,0.07704873386809931,0.0,0.0,8262,2.612479530659855,2330
ENSMUSG00000018293,Pfn1,Gene Expression,0.07704126118711471,0.0,0.0,15945,5.267871573679876,2610
ENSMUSG00000021756,Il6st,Gene Expression,0.07702065323286698,0.0,0.0,2326,0.8196010456847972,1375
ENSMUSG00000031224,Magee2,Gene Expression,0.07701818230616732,0.0,0.0,621,0.174654906033829,475
ENSMUSG00000034165,Ccnd3,Gene Expression,0.07701580341860996,0.0,0.0,1980,0.6605094727509846,1218
ENSMUSG00000056755,Grm7,Gene Expression,0.0770020868638492,0.0,0.0,1834,0.5854035146676091,1171
ENSMUSG00000028078,Dclk2,Gene Expression,0.07697027538838429,0.0,0.0,2968,0.9672318021465818,1564
ENSMUSG00000069911,Insyn2b,Gene Expression,0.07695995565450463,0.0,0.0,159,0.04501462571237688,135
ENSMUSG00000031865,Dctn1,Gene Expression,0.07692446873352113,0.0,0.0,16804,5.42908517052328,2607
ENSMUSG00000024962,Vegfb,Gene Expression,0.07691382128434185,0.0,0.0,9418,3.1487743558047794,2479
ENSMUSG00000028032,Papss1,Gene Expression,0.07691143233497948,0.0,0.0,4614,1.6040041751500813,2010
ENSMUSG00000089862,Umad1,Gene Expression,0.07689605930023849,0.0,0.0,3475,1.0891219014521412,1686
ENSMUSG00000044167,Foxo1,Gene Expression,0.07684452102079208,0.0,0.0,1506,0.5016968175148857,967
ENSMUSG00000021040,Slirp,Gene Expression,0.07683961839733236,0.0,0.0,8922,2.8746665647262226,2411
ENSMUSG00000105039,Gm32585,Gene Expression,0.07680805758229767,0.0,0.0,79,0.019866075810607117,70
ENSMUSG00000026874,Hc,Gene Expression,0.07680028837748665,0.0,0.0,37,0.010476189956231003,30
ENSMUSG00000051497,Kcnj16,Gene Expression,0.07677531252155971,0.0,0.0,1323,0.4560084786858419,972
ENSMUSG00000025939,Ube2w,Gene Expression,0.07674862822608883,0.0,0.0,4262,1.3023483301936918,1823
ENSMUSG00000026500,Cox20,Gene Expression,0.07673889171558528,0.0,0.0,5426,1.6814187662357531,2039
ENSMUSG00000026494,Kif26b,Gene Expression,0.07673117177092321,0.0,0.0,642,0.20434288766731526,486
ENSMUSG00000062995,Ica1,Gene Expression,0.07671136316650547,0.0,0.0,2895,0.8797926578339573,1493
ENSMUSG00000024896,Minpp1,Gene Expression,0.07670195804183233,0.0,0.0,4188,1.2764036804741763,1798
ENSMUSG00000031328,Flna,Gene Expression,0.0766738391006321,0.0,0.0,1765,0.5873745520768929,1010
ENSMUSG00000031523,Dlc1,Gene Expression,0.07666862059352994,0.0,0.0,1791,0.6358610962265474,1203
ENSMUSG00000028007,Snx7,Gene Expression,0.07665773735622401,0.0,0.0,1024,0.30712172488545997,750
ENSMUSG00000019894,Slc6a15,Gene Expression,0.07665470075261427,0.0,0.0,2483,0.7402214445928901,1347
ENSMUSG00000022508,Bcl6,Gene Expression,0.07661854703902182,0.0,0.0,1089,0.32381025540473607,671
ENSMUSG00000028779,Pef1,Gene Expression,0.07660961793850175,0.0,0.0,5480,1.7204145005756526,2057
ENSMUSG00000032101,Ddx25,Gene Expression,0.0765820958504078,0.0,0.0,4110,1.307289258057126,1839
ENSMUSG00000019158,Tmem160,Gene Expression,0.0765790582377876,0.0,0.0,10006,3.3043181725061106,2485
ENSMUSG00000029455,Aldh2,Gene Expression,0.07657084263791306,0.0,0.0,6260,2.0839105597907945,2226
ENSMUSG00000021838,Samd4,Gene Expression,0.0765614938768906,0.0,0.0,1732,0.6040828587791904,1168
ENSMUSG00000018736,Ndel1,Gene Expression,0.07651173588376928,0.0,0.0,4699,1.4959236267185752,1959
ENSMUSG00000025980,Hspd1,Gene Expression,0.07649838089134461,0.0,0.0,10908,3.456399358464784,2460
ENSMUSG00000037062,Sh3glb1,Gene Expression,0.07649755624997089,0.0,0.0,4953,1.8128103627555712,2103
ENSMUSG00000006411,Nectin4,Gene Expression,0.07648419621440904,0.0,0.0,268,0.09368618287329185,236
ENSMUSG00000018040,Rrp7a,Gene Expression,0.07645161263905367,0.0,0.0,5894,1.7948835706529152,2074
ENSMUSG00000033227,Wnt6,Gene Expression,0.07644401478776454,0.0,0.0,88,0.031038895848868344,61
ENSMUSG00000037185,Krt80,Gene Expression,0.07644196782197107,0.0,0.0,101,0.03373398088720144,85
ENSMUSG00000038984,Tspyl5,Gene Expression,0.07641107143178788,0.0,0.0,2300,0.7238411908456323,1334
ENSMUSG00000038683,Pak1ip1,Gene Expression,0.0764062839968552,0.0,0.0,3417,1.047793367828523,1675
ENSMUSG00000049577,Zfpm1,Gene Expression,0.07639103461970267,0.0,0.0,1217,0.46132955706848794,936
ENSMUSG00000035212,Leprot,Gene Expression,0.07638379902309625,0.0,0.0,2189,0.7573939299825962,1338
ENSMUSG00000040022,Rab11fip2,Gene Expression,0.07636479602598271,0.0,0.0,3194,1.017154242885559,1665
ENSMUSG00000031557,Plekha2,Gene Expression,0.07636463690815985,0.0,0.0,762,0.25123894042516615,530
ENSMUSG00000021892,Sh3bp5,Gene Expression,0.07635828772494364,0.0,0.0,2416,0.732610000454807,1285
ENSMUSG00000022370,Mrpl13,Gene Expression,0.07635765657327513,0.0,0.0,6638,2.0875777620722453,2211
ENSMUSG00000027078,Ube2l6,Gene Expression,0.07631548529828429,0.0,0.0,1064,0.37491020907385053,681
ENSMUSG00000035086,Becn1,Gene Expression,0.07627665353044458,0.0,0.0,6387,2.001333515498428,2146
ENSMUSG00000042506,Usp22,Gene Expression,0.07623639165510165,0.0,0.0,11577,3.7263549039708748,2498
ENSMUSG00000057722,Lepr,Gene Expression,0.07617963696068998,0.0,0.0,121,0.03943168996918935,93
ENSMUSG00000030659,Nucb2,Gene Expression,0.07615327554871118,0.0,0.0,1300,0.374517425343563,865
ENSMUSG00000033707,Lrrc24,Gene Expression,0.07612667224434362,0.0,0.0,2668,0.8443938369352333,1489
ENSMUSG00000020219,Timm13,Gene Expression,0.0761228926887059,0.0,0.0,22315,7.272794805427134,2659
ENSMUSG00000032383,Ppib,Gene Expression,0.07611869772250546,0.0,0.0,13477,4.52375526100046,2581
ENSMUSG00000035960,Apex1,Gene Expression,0.07611223937236891,0.0,0.0,3482,1.074207831718786,1656
ENSMUSG00000039067,Psmd7,Gene Expression,0.0761010546721281,0.0,0.0,7746,2.4704493805581103,2311
ENSMUSG00000059482,2610301B20Rik,Gene Expression,0.07609877165952458,0.0,0.0,2992,0.9107288902398525,1547
ENSMUSG00000008763,Man1a2,Gene Expression,0.07609720121324952,0.0,0.0,4162,1.3884085114581775,1898
ENSMUSG00000019471,Cdc37,Gene Expression,0.07607915555691079,0.0,0.0,10554,3.388711565372462,2460
ENSMUSG00000024902,Mrpl11,Gene Expression,0.07607801241919736,0.0,0.0,7647,2.3995484962090123,2296
ENSMUSG00000090000,Ier3ip1,Gene Expression,0.0760690421677992,0.0,0.0,6744,2.114365692951784,2187
ENSMUSG00000029917,Qrfprl,Gene Expression,0.07606639141457927,0.0,0.0,32,0.010322285928686656,27
ENSMUSG00000017453,Pipox,Gene Expression,0.07602307229110372,0.0,0.0,157,0.05249692269937715,137
ENSMUSG00000009555,Cdk9,Gene Expression,0.07602180180057766,0.0,0.0,5338,1.694268501975528,2094
ENSMUSG00000037049,Smpd1,Gene Expression,0.07600704968195662,0.0,0.0,9879,3.170845276593873,2450
ENSMUSG00000050272,Dscam,Gene Expression,0.07593898007025536,0.0,0.0,2499,0.813202558670644,1419
ENSMUSG00000038172,Ttc39b,Gene Expression,0.07591016390602305,0.0,0.0,1720,0.5606599234279989,1136
ENSMUSG00000029221,Slc30a9,Gene Expression,0.07590484863596435,0.0,0.0,8696,2.8770291056419253,2411
ENSMUSG00000032528,Vipr1,Gene Expression,0.07584338751056079,0.0,0.0,364,0.11716787195683398,312
ENSMUSG00000028051,Hcn3,Gene Expression,0.07580804110819808,0.0,0.0,725,0.22092892630449038,560
ENSMUSG00000037905,Bri3bp,Gene Expression,0.0758013644500957,0.0,0.0,6292,2.011417619062111,2162
ENSMUSG00000025172,Ankrd2,Gene Expression,0.07579763326013102,0.0,0.0,115,0.030797543672600552,104
ENSMUSG00000027187,Cat,Gene Expression,0.07579511053881778,0.0,0.0,3357,1.1701589570891169,1749
ENSMUSG00000029603,Dtx1,Gene Expression,0.07573895682283488,0.0,0.0,4184,1.36231815655771,1885
ENSMUSG00000007122,Casq1,Gene Expression,0.07571683264865188,0.0,0.0,108,0.04242445315471362,94
ENSMUSG00000079283,2310009B15Rik,Gene Expression,0.07570440711611143,0.0,0.0,3342,1.0673250531729315,1666
ENSMUSG00000068551,Zfp467,Gene Expression,0.07568987078841653,0.0,0.0,2515,0.8192144202341036,1447
ENSMUSG00000063063,Ctnna2,Gene Expression,0.07566264307350548,0.0,0.0,3968,1.3080286235761922,1862
ENSMUSG00000048490,Nrip1,Gene Expression,0.07564601030500744,0.0,0.0,1980,0.6472398151658919,1208
ENSMUSG00000020929,Eftud2,Gene Expression,0.07564437910885918,0.0,0.0,4817,1.5207700032630918,1957
ENSMUSG00000032193,Ldlr,Gene Expression,0.07563471696020958,0.0,0.0,1102,0.38371836660833814,816
ENSMUSG00000006362,Cbfa2t3,Gene Expression,0.07558088260219689,0.0,0.0,933,0.3149275985214587,694
ENSMUSG00000020936,Nmt1,Gene Expression,0.07557050494245775,0.0,0.0,7087,2.2529914210054853,2238
ENSMUSG00000052135,Foxo6,Gene Expression,0.07552013192453975,0.0,0.0,443,0.12589465298972588,356
ENSMUSG00000063802,Hspbp1,Gene Expression,0.0754988417710818,0.0,0.0,6441,2.0364715522367165,2173
ENSMUSG00000073399,Trim40,Gene Expression,0.07546926033646663,0.0,0.0,47,0.017290121355606848,44
ENSMUSG00000031601,Cnot7,Gene Expression,0.07544979400887339,0.0,0.0,4952,1.5559158451986643,1988
ENSMUSG00000020284,Cfap410,Gene Expression,0.0754247242932538,0.0,0.0,3132,0.963724653866232,1598
ENSMUSG00000026807,Ak8,Gene Expression,0.07540526424175303,0.0,0.0,209,0.059454546477543994,167
ENSMUSG00000002324,Rec8,Gene Expression,0.07539938001205859,0.0,0.0,411,0.12629749502085735,332
ENSMUSG00000022132,Cldn10,Gene Expression,0.07539862884364373,0.0,0.0,4853,1.8027488481639888,2056
ENSMUSG00000055067,Smyd3,Gene Expression,0.07539337037825089,0.0,0.0,1473,0.454259590090037,981
ENSMUSG00000030417,Pdcd5,Gene Expression,0.07534957801231965,0.0,0.0,10927,3.4657718923593275,2451
ENSMUSG00000042269,Fam92b,Gene Expression,0.07525822007501733,0.0,0.0,144,0.04103398059376008,129
ENSMUSG00000032221,Mns1,Gene Expression,0.0752278903725388,0.0,0.0,182,0.0584440903060536,136
ENSMUSG00000027009,Itga4,Gene Expression,0.07522673136071518,0.0,0.0,449,0.1496573822317774,352
ENSMUSG00000027994,Mcub,Gene Expression,0.07518583374433122,0.0,0.0,274,0.07386986077558368,194
ENSMUSG00000000339,Rtca,Gene Expression,0.07517577724042945,0.0,0.0,4907,1.5490110215104684,1963
ENSMUSG00000005054,Cstb,Gene Expression,0.07517237530058125,0.0,0.0,5489,1.8165838026580503,2094
ENSMUSG00000035048,Anapc13,Gene Expression,0.07515624735852688,0.0,0.0,8876,3.0132975157671997,2436
ENSMUSG00000035329,Fbxo33,Gene Expression,0.07515502741532397,0.0,0.0,3552,1.121368760104749,1676
ENSMUSG00000015619,Gata3,Gene Expression,0.07513027977844511,0.0,0.0,43,0.015556206656918781,34
ENSMUSG00000026670,Uap1,Gene Expression,0.07511738645830898,0.0,0.0,3016,0.9858663886641618,1615
ENSMUSG00000024885,Aldh3b1,Gene Expression,0.07508054031174603,0.0,0.0,572,0.20611439425336955,468
ENSMUSG00000069132,Nxph2,Gene Expression,0.07502444972294452,0.0,0.0,129,0.03474221696085859,98
ENSMUSG00000020198,Ap3d1,Gene Expression,0.07501888445116611,0.0,0.0,6614,2.079544535937712,2143
ENSMUSG00000019494,Cops6,Gene Expression,0.07501373102245597,0.0,0.0,13284,4.285337411586086,2540
ENSMUSG00000022677,Fopnl,Gene Expression,0.07500007407208714,0.0,0.0,5750,1.791574142468645,2119
ENSMUSG00000100789,Gm29508,Gene Expression,0.07496730545202242,0.0,0.0,221,0.07381201972603021,189
ENSMUSG00000106918,Mrpl33,Gene Expression,0.07493283409427363,0.0,0.0,10951,3.484025615985916,2459
ENSMUSG00000052914,Cyp2j6,Gene Expression,0.07492788392138477,0.0,0.0,1788,0.6471755361578914,1165
ENSMUSG00000034613,Ppm1h,Gene Expression,0.07491640321638092,0.0,0.0,2171,0.7367945982570832,1360
ENSMUSG00000032216,Nedd4,Gene Expression,0.07487364000138517,0.0,0.0,15499,5.013218550612131,2601
ENSMUSG00000025437,Usp33,Gene Expression,0.07484174153499108,0.0,0.0,5659,1.774020095279941,2077
ENSMUSG00000024713,Pcsk5,Gene Expression,0.07480817986378059,0.0,0.0,523,0.16237451070706183,417
ENSMUSG00000032540,Abhd5,Gene Expression,0.0748063721405775,0.0,0.0,1332,0.4869082564245998,989
ENSMUSG00000021537,Cetn3,Gene Expression,0.07478419443027706,0.0,0.0,6567,2.0775458391127053,2186
ENSMUSG00000022972,Cfap298,Gene Expression,0.07475007397552068,0.0,0.0,3236,0.9756379614754825,1596
ENSMUSG00000000416,Cttnbp2,Gene Expression,0.07473443484585784,0.0,0.0,3111,1.0004922918741244,1545
ENSMUSG00000028860,Sytl1,Gene Expression,0.07468212058346352,0.0,0.0,81,0.020759151709481782,59
ENSMUSG00000063919,Srrm4,Gene Expression,0.07467697101756869,0.0,0.0,1128,0.3735797101576414,823
ENSMUSG00000064043,Trerf1,Gene Expression,0.07465552393980456,0.0,0.0,1368,0.4319793245107667,919
ENSMUSG00000045211,Nudt18,Gene Expression,0.07463102827008451,0.0,0.0,4412,1.4225392194004445,1940
ENSMUSG00000048216,Gpr85,Gene Expression,0.07462915664383377,0.0,0.0,1956,0.6060731825073634,1170
ENSMUSG00000053004,Hrh1,Gene Expression,0.07462116775950184,0.0,0.0,784,0.2526739641362034,619
ENSMUSG00000013936,Myl2,Gene Expression,0.074620528486139,0.0,0.0,181,0.06845844095802049,163
ENSMUSG00000035189,Ano4,Gene Expression,0.0746006033284074,0.0,0.0,998,0.3671937045186232,755
ENSMUSG00000028064,Sema4a,Gene Expression,0.07456583775018863,0.0,0.0,1597,0.49757599386313023,1060
ENSMUSG00000064247,Plcxd1,Gene Expression,0.07452348814069328,0.0,0.0,729,0.21899352682684647,589
